Formatted Date,Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Temperature (C),Rain
2023-08-20 19:00:00.000 +0200,30.1,0.55,7.6,202.0,10.0,0.0,1015.24,28.9,1
2023-08-20 20:00:00.000 +0200,26.4,0.65,4.5,171.0,10.0,0.0,1014.74,26.4,1
2023-08-20 21:00:00.000 +0200,23.8,0.75,3.2,250.0,11.2,0.0,1014.62,23.8,1
2023-08-20 22:00:00.000 +0200,23.3,0.79,12.4,258.0,15.8,0.0,1014.73,23.3,1
2023-08-20 23:00:00.000 +0200,24.5,0.72,12.0,289.0,15.0,0.0,1014.5,24.5,1
2023-08-21 00:00:00.000 +0200,22.0,0.72,30.8,310.0,15.8,0.0,1015.64,22.0,1
2023-08-21 01:00:00.000 +0200,19.9,0.79,20.0,318.0,15.8,0.0,1016.93,19.9,1
2023-08-21 02:00:00.000 +0200,15.0,0.86,10.8,277.0,15.0,0.0,1016.56,15.0,1
2023-08-21 03:00:00.000 +0200,17.8,0.9,11.4,290.0,15.8,0.0,1017.74,17.8,1
2023-08-21 04:00:00.000 +0200,17.2,0.89,11.6,291.0,15.8,0.0,1018.25,17.2,1
2023-08-21 05:00:00.000 +0200,16.8,0.87,7.0,260.0,15.0,0.0,1018.2,16.8,1
2023-08-21 06:00:00.000 +0200,17.2,0.81,12.5,308.0,10.0,0.0,1017.76,17.2,1
2023-08-21 07:00:00.000 +0200,17.7,0.78,16.9,318.0,10.0,0.0,1018.34,17.7,1
2023-08-21 08:00:00.000 +0200,17.8,0.83,10.6,305.0,10.4,0.0,1019.16,17.8,1
2023-08-21 09:00:00.000 +0200,19.9,0.73,15.8,290.0,10.0,0.0,1018.74,19.9,1
2023-08-21 10:00:00.000 +0200,21.1,0.68,9.9,316.0,10.0,0.0,1019.29,21.1,1
2023-08-21 11:00:00.000 +0200,21.2,0.68,9.6,274.0,10.4,0.0,1019.01,21.2,1
2023-08-21 12:00:00.000 +0200,22.3,0.64,9.8,282.0,10.0,0.0,1018.68,22.3,1
2023-08-21 13:00:00.000 +0200,21.3,0.72,8.0,238.0,10.0,0.0,1017.99,21.3,1
2023-08-21 14:00:00.000 +0200,22.6,0.63,11.1,247.0,11.4,0.0,1017.66,22.6,1
2023-08-21 15:00:00.000 +0200,22.8,0.62,10.9,271.0,11.3,0.0,1016.61,22.8,1
2023-08-21 16:00:00.000 +0200,22.8,0.7,10.8,224.0,11.3,0.0,1016.11,22.8,1
2023-08-21 17:00:00.000 +0200,22.6,0.66,5.5,247.0,11.4,0.0,1015.78,22.6,1
2023-08-21 18:00:00.000 +0200,20.2,0.82,12.3,214.0,11.3,0.0,1015.5,20.2,1
2023-08-21 19:00:00.000 +0200,20.2,0.77,9.4,233.0,11.3,0.0,1015.4,20.2,1
2023-08-21 20:00:00.000 +0200,19.1,0.88,5.0,246.0,10.0,0.0,1015.46,19.1,1
2023-08-21 21:00:00.000 +0200,17.9,0.95,3.5,238.0,10.0,0.0,1015.91,17.9,1
2023-08-21 22:00:00.000 +0200,17.3,0.92,6.6,244.0,15.8,0.0,1016.15,17.3,1
2023-08-21 23:00:00.000 +0200,16.3,0.89,7.0,276.0,15.0,0.0,1016.35,16.3,1
2023-08-22 00:00:00.000 +0200,15.1,0.87,6.9,279.0,15.8,0.0,1016.27,15.1,1
2023-08-22 01:00:00.000 +0200,15.0,0.83,11.6,290.0,15.8,0.0,1016.44,15.0,1
2023-08-22 02:00:00.000 +0200,13.2,0.95,4.4,248.0,10.0,0.0,1016.42,13.2,1
2023-08-22 03:00:00.000 +0200,13.4,0.9,7.0,280.0,15.8,0.0,1016.05,13.4,1
2023-08-22 04:00:00.000 +0200,14.3,0.84,11.6,290.0,15.8,0.0,1015.86,14.3,1
2023-08-22 05:00:00.000 +0200,14.3,0.84,16.9,288.0,15.3,0.0,1015.97,14.3,1
2023-08-22 06:00:00.000 +0200,12.7,0.9,2.0,289.0,10.0,0.0,1015.85,12.7,1
2023-08-22 07:00:00.000 +0200,14.9,0.83,12.9,289.0,10.0,0.0,1016.03,14.9,1
2023-08-22 08:00:00.000 +0200,17.5,0.75,10.9,296.0,10.0,0.0,1016.04,17.5,1
2023-08-22 09:00:00.000 +0200,20.0,0.64,15.9,299.0,10.0,0.0,1015.63,20.0,1
2023-08-22 10:00:00.000 +0200,22.2,0.59,12.8,299.0,10.0,0.0,1015.79,22.2,1
2023-08-22 11:00:00.000 +0200,22.7,0.53,15.1,309.0,11.4,0.0,1015.85,22.7,1
2023-08-22 12:00:00.000 +0200,23.9,0.48,19.9,318.0,11.3,0.0,1015.69,23.9,1
2023-08-22 13:00:00.000 +0200,25.0,0.42,13.5,299.0,11.3,0.0,1015.48,25.0,1
2023-08-22 14:00:00.000 +0200,25.0,0.39,13.9,301.0,10.4,0.0,1015.01,25.0,1
2023-08-22 15:00:00.000 +0200,25.0,0.42,14.5,317.0,10.0,0.0,1014.67,25.0,1
2023-08-22 16:00:00.000 +0200,24.9,0.42,14.5,281.0,10.0,0.0,1014.21,24.9,1
2023-08-22 17:00:00.000 +0200,24.0,0.44,10.9,321.0,11.4,0.0,1014.3,24.0,1
2023-08-22 18:00:00.000 +0200,23.8,0.45,16.0,290.0,11.2,0.0,0.0,23.8,1
2023-08-22 19:00:00.000 +0200,21.2,0.59,11.4,263.0,11.3,0.0,0.0,21.2,1
2023-08-22 20:00:00.000 +0200,19.9,0.65,9.1,300.0,11.4,0.0,1015.08,19.9,1
2023-08-22 21:00:00.000 +0200,17.2,0.86,3.7,287.0,11.2,0.0,1016.47,17.2,1
2023-08-22 22:00:00.000 +0200,16.7,0.89,3.8,255.0,14.9,0.0,1016.49,16.7,1
2023-08-22 23:00:00.000 +0200,16.3,0.91,3.6,273.0,14.2,0.0,1016.29,16.3,1
2023-08-23 00:00:00.000 +0200,15.0,0.92,3.7,278.0,12.0,0.0,1016.11,15.0,1
2023-08-23 01:00:00.000 +0200,14.0,0.95,3.8,268.0,10.0,0.0,1016.23,14.0,1
2023-08-23 02:00:00.000 +0200,13.2,0.9,6.3,238.0,10.0,0.0,1016.4,13.2,1
2023-08-23 03:00:00.000 +0200,13.3,0.93,4.0,255.0,10.0,0.0,1016.33,13.3,1
2023-08-23 04:00:00.000 +0200,12.3,0.95,3.7,264.0,10.0,0.0,1016.49,12.3,1
2023-08-23 05:00:00.000 +0200,12.6,0.95,6.7,272.0,10.0,0.0,1016.49,12.6,1
2023-08-23 06:00:00.000 +0200,12.2,0.93,5.3,244.0,10.0,0.0,1016.41,12.2,1
2023-08-23 07:00:00.000 +0200,13.8,0.93,9.7,279.0,10.0,0.0,1016.32,13.8,1
2023-08-23 08:00:00.000 +0200,16.2,0.81,13.8,290.0,10.4,0.0,1016.58,16.2,1
2023-08-23 09:00:00.000 +0200,17.8,0.78,14.5,299.0,10.0,0.0,1016.6,17.8,1
2023-08-23 10:00:00.000 +0200,19.9,0.68,15.7,299.0,11.3,0.0,1016.62,19.9,1
2023-08-23 11:00:00.000 +0200,21.1,0.62,19.0,308.0,11.4,0.0,1016.97,21.1,1
2023-08-23 12:00:00.000 +0200,20.0,0.61,15.9,298.0,11.3,0.0,1016.73,20.0,1
2023-08-23 13:00:00.000 +0200,20.1,0.68,14.2,272.0,11.3,0.0,1016.71,20.1,1
2023-08-23 14:00:00.000 +0200,21.0,0.63,14.1,254.0,11.4,0.0,1016.7,21.0,1
2023-08-23 15:00:00.000 +0200,22.3,0.63,13.8,225.0,11.3,0.0,1015.96,22.3,1
2023-08-23 16:00:00.000 +0200,23.7,0.54,13.7,223.0,11.3,0.0,1015.39,23.7,1
2023-08-23 17:00:00.000 +0200,22.7,0.54,14.0,261.0,11.4,0.0,1015.38,22.7,1
2023-08-23 18:00:00.000 +0200,22.8,0.57,11.5,263.0,15.8,0.0,1015.1,22.8,1
2023-08-23 19:00:00.000 +0200,21.1,0.63,13.9,260.0,16.1,0.0,1015.09,21.1,1
2023-08-23 20:00:00.000 +0200,18.0,0.73,8.5,250.0,10.0,0.0,1015.48,18.0,1
2023-08-23 21:00:00.000 +0200,16.2,0.81,1.9,272.0,10.0,0.0,1015.81,16.2,1
2023-08-23 22:00:00.000 +0200,16.1,0.84,6.4,260.0,15.8,0.0,1016.01,16.1,1
2023-08-23 23:00:00.000 +0200,15.6,0.87,6.4,243.0,15.0,0.0,1016.38,15.6,1
2023-08-24 00:00:00.000 +0200,13.9,0.92,3.4,251.0,12.0,0.0,1016.4,13.9,1
2023-08-24 01:00:00.000 +0200,13.9,0.9,3.4,245.0,12.0,0.0,1016.32,13.9,1
2023-08-24 02:00:00.000 +0200,15.2,0.81,8.4,132.0,15.0,0.0,1012.2,15.2,1
2023-08-24 03:00:00.000 +0200,11.7,0.96,3.1,234.0,6.3,0.0,1016.1,11.7,1
2023-08-24 04:00:00.000 +0200,11.1,0.96,3.3,208.0,6.3,0.0,1015.9,11.1,1
2023-08-24 05:00:00.000 +0200,10.8,0.96,6.0,172.0,6.8,0.0,1015.71,10.8,1
2023-08-24 06:00:00.000 +0200,11.0,0.93,4.5,219.0,6.1,0.0,1015.5,11.0,1
2023-08-24 07:00:00.000 +0200,12.6,0.99,1.6,165.0,9.8,0.0,1015.59,12.6,1
2023-08-24 08:00:00.000 +0200,17.5,0.8,1.7,166.0,9.9,0.0,1015.36,17.5,1
2023-08-24 09:00:00.000 +0200,20.0,0.68,4.8,140.0,10.0,0.0,1015.07,20.0,1
2023-08-24 10:00:00.000 +0200,22.3,0.59,9.8,151.0,10.0,0.0,0.0,22.3,1
2023-08-24 11:00:00.000 +0200,22.9,0.52,10.2,173.0,11.4,0.0,1015.26,22.9,1
2023-08-24 12:00:00.000 +0200,25.0,0.47,11.3,168.0,11.2,0.0,1014.85,25.0,1
2023-08-24 13:00:00.000 +0200,25.1,0.45,11.1,207.0,10.0,0.0,0.0,25.1,1
2023-08-24 14:00:00.000 +0200,26.0,0.41,4.7,161.0,10.4,0.0,1014.0,26.0,1
2023-08-24 15:00:00.000 +0200,26.1,0.43,8.2,177.0,10.0,0.0,1013.44,26.1,1
2023-08-24 16:00:00.000 +0200,25.1,0.42,9.6,101.0,10.0,0.0,1012.85,25.1,1
2023-08-24 17:00:00.000 +0200,25.2,0.38,7.9,154.0,10.4,0.0,1012.46,25.2,1
2023-08-24 18:00:00.000 +0200,25.0,0.42,11.2,140.0,10.0,0.0,1011.84,25.0,1
2023-08-24 19:00:00.000 +0200,22.3,0.53,8.1,129.0,10.0,0.0,1011.46,22.3,1
2023-08-24 20:00:00.000 +0200,20.3,0.6,5.3,118.0,10.4,0.0,1011.45,20.3,1
2023-08-24 21:00:00.000 +0200,17.8,0.7,7.7,110.0,10.0,0.0,1011.97,17.8,1
2023-08-24 22:00:00.000 +0200,18.2,0.69,6.3,119.0,15.8,0.0,1011.7,18.2,1
2023-08-24 23:00:00.000 +0200,17.3,0.72,10.4,107.0,15.0,0.0,1011.63,17.3,1
2023-08-25 00:00:00.000 +0200,17.1,0.71,10.7,119.0,15.8,0.0,1011.78,17.1,1
2023-08-25 01:00:00.000 +0200,16.6,0.71,6.5,119.0,15.8,0.0,1011.49,16.6,1
2023-08-25 02:00:00.000 +0200,14.8,0.91,1.6,277.0,14.2,0.0,1010.6,14.8,1
2023-08-25 03:00:00.000 +0200,15.1,0.8,3.2,130.0,15.8,0.0,1011.15,15.1,1
2023-08-25 04:00:00.000 +0200,16.2,0.81,3.4,190.0,11.2,0.0,0.0,16.2,1
2023-08-25 05:00:00.000 +0200,15.1,0.9,9.5,84.0,10.0,0.0,1011.12,15.1,1
2023-08-25 06:00:00.000 +0200,15.0,0.87,4.7,96.0,10.0,0.0,1009.87,15.0,1
2023-08-25 07:00:00.000 +0200,17.1,0.76,10.8,108.0,10.0,0.0,1009.79,17.1,1
2023-08-25 08:00:00.000 +0200,17.3,0.76,10.7,117.0,10.0,0.0,1009.36,17.3,1
2023-08-25 09:00:00.000 +0200,20.9,0.73,9.5,117.0,10.0,0.0,1008.64,20.9,1
2023-08-25 10:00:00.000 +0200,22.7,0.62,15.9,148.0,10.0,0.0,0.0,22.7,1
2023-08-25 11:00:00.000 +0200,22.6,0.63,12.4,221.0,11.4,0.0,1009.18,22.6,1
2023-08-25 12:00:00.000 +0200,22.0,0.65,14.0,270.0,11.3,0.0,1009.8,22.0,1
2023-08-25 13:00:00.000 +0200,22.2,0.64,4.3,320.0,11.3,0.0,0.0,22.2,1
2023-08-25 14:00:00.000 +0200,22.3,0.65,9.4,255.0,10.4,0.0,1009.32,22.3,1
2023-08-25 15:00:00.000 +0200,22.8,0.66,9.3,215.0,11.3,0.0,1008.86,22.8,1
2023-08-25 16:00:00.000 +0200,23.8,0.59,15.6,230.0,11.3,0.0,1008.57,23.8,1
2023-08-25 17:00:00.000 +0200,22.9,0.62,10.0,226.0,11.4,0.0,1008.64,22.9,1
2023-08-25 18:00:00.000 +0200,22.7,0.66,14.6,212.0,11.3,0.0,0.0,22.7,1
2023-08-25 19:00:00.000 +0200,22.0,0.65,12.7,231.0,10.0,0.0,1008.44,22.0,1
2023-08-25 20:00:00.000 +0200,19.9,0.74,8.6,238.0,11.4,0.0,1009.24,19.9,1
2023-08-25 21:00:00.000 +0200,17.7,0.84,8.5,279.0,10.0,0.0,1009.72,17.7,1
2023-08-25 22:00:00.000 +0200,17.2,0.81,5.4,270.0,10.0,0.0,0.0,17.2,1
2023-08-25 23:00:00.000 +0200,17.3,0.84,4.2,281.0,15.3,0.0,1010.38,17.3,1
2023-08-26 00:00:00.000 +0200,16.1,0.87,6.5,306.0,15.8,0.0,1010.12,16.1,1
2023-08-26 01:00:00.000 +0200,16.0,0.9,3.5,296.0,15.8,0.0,1010.41,16.0,1
2023-08-26 02:00:00.000 +0200,15.1,0.82,10.0,336.0,15.0,0.0,1010.76,15.1,1
2023-08-26 03:00:00.000 +0200,13.8,0.96,2.4,144.0,12.0,0.0,1010.49,13.8,1
2023-08-26 04:00:00.000 +0200,13.4,0.96,9.0,277.0,12.0,0.0,1010.4,13.4,1
2023-08-26 05:00:00.000 +0200,13.9,0.95,2.9,245.0,10.0,0.0,1010.76,13.9,1
2023-08-26 06:00:00.000 +0200,13.8,0.93,1.8,254.0,11.2,0.0,0.0,13.8,1
2023-08-26 07:00:00.000 +0200,13.9,1.0,8.0,267.0,11.1,0.0,0.0,13.9,1
2023-08-26 08:00:00.000 +0200,15.2,0.93,7.7,253.0,11.3,0.0,1010.71,15.2,1
2023-08-26 09:00:00.000 +0200,17.8,0.84,5.2,313.0,10.0,0.0,0.0,17.8,1
2023-08-26 10:00:00.000 +0200,21.0,0.64,7.4,354.0,10.0,0.0,1010.88,21.0,1
2023-08-26 11:00:00.000 +0200,22.2,0.59,10.9,336.0,10.0,0.0,1010.61,22.2,1
2023-08-26 12:00:00.000 +0200,22.8,0.51,10.7,346.0,11.3,0.0,1010.68,22.8,1
2023-08-26 13:00:00.000 +0200,23.9,0.48,8.6,65.0,11.3,0.0,0.0,23.9,1
2023-08-26 14:00:00.000 +0200,24.8,0.45,7.7,327.0,11.4,0.0,1010.25,24.8,1
2023-08-26 15:00:00.000 +0200,24.9,0.45,9.9,5.0,11.2,0.0,1009.8,24.9,1
2023-08-26 16:00:00.000 +0200,24.9,0.42,12.6,308.0,11.2,0.0,1009.61,24.9,1
2023-08-26 17:00:00.000 +0200,24.9,0.42,3.0,352.0,10.4,0.0,1009.49,24.9,1
2023-08-26 18:00:00.000 +0200,23.8,0.45,8.5,309.0,10.0,0.0,0.0,23.8,1
2023-08-26 19:00:00.000 +0200,22.2,0.55,5.3,291.0,10.0,0.0,0.0,22.2,1
2023-08-26 20:00:00.000 +0200,18.5,0.69,5.1,292.0,10.4,0.0,1009.86,18.5,1
2023-08-26 21:00:00.000 +0200,16.1,0.81,3.5,326.0,10.0,0.0,1010.23,16.1,1
2023-08-26 22:00:00.000 +0200,15.6,0.84,6.4,347.0,15.8,0.0,1010.63,15.6,1
2023-08-26 23:00:00.000 +0200,15.6,0.81,6.3,314.0,15.0,0.0,1010.37,15.6,1
2023-08-27 00:00:00.000 +0200,14.1,0.85,6.2,318.0,15.8,0.0,1010.82,14.1,1
2023-08-27 01:00:00.000 +0200,14.5,0.83,6.3,336.0,15.8,0.0,1011.02,14.5,1
2023-08-27 02:00:00.000 +0200,16.7,0.83,13.2,282.0,15.0,0.0,1011.18,16.7,1
2023-08-27 03:00:00.000 +0200,15.5,0.79,3.2,345.0,15.8,0.0,1010.85,15.5,1
2023-08-27 04:00:00.000 +0200,13.9,0.9,3.3,233.0,10.0,0.0,0.0,13.9,1
2023-08-27 05:00:00.000 +0200,12.7,0.9,3.5,294.0,14.9,0.0,1011.01,12.7,1
2023-08-27 06:00:00.000 +0200,13.8,0.9,0.4,297.0,9.8,0.0,1011.02,13.8,1
2023-08-27 07:00:00.000 +0200,15.1,0.87,7.9,319.0,9.8,0.0,0.0,15.1,1
2023-08-27 08:00:00.000 +0200,17.7,0.79,7.8,305.0,10.4,0.0,1011.32,17.7,1
2023-08-27 09:00:00.000 +0200,21.0,0.63,5.4,307.0,10.0,0.0,1011.38,21.0,1
2023-08-27 10:00:00.000 +0200,22.7,0.57,7.9,316.0,11.2,0.0,1011.39,22.7,1
2023-08-27 11:00:00.000 +0200,23.7,0.51,4.4,314.0,11.4,0.0,1011.36,23.7,1
2023-08-27 12:00:00.000 +0200,24.9,0.45,9.3,295.0,11.3,0.0,1011.19,24.9,1
2023-08-27 13:00:00.000 +0200,24.9,0.46,10.6,335.0,10.0,0.0,1011.21,24.9,1
2023-08-27 14:00:00.000 +0200,24.8,0.42,7.3,294.0,10.4,0.0,1011.18,24.8,1
2023-08-27 15:00:00.000 +0200,25.0,0.45,0.6,281.0,10.0,0.0,1010.88,25.0,1
2023-08-27 16:00:00.000 +0200,26.1,0.39,4.3,108.0,10.0,0.0,0.0,26.1,1
2023-08-27 17:00:00.000 +0200,25.9,0.4,4.3,203.0,10.4,0.0,1010.15,25.9,1
2023-08-27 18:00:00.000 +0200,23.9,0.48,6.9,58.0,10.0,0.0,0.0,23.9,1
2023-08-27 19:00:00.000 +0200,21.1,0.59,3.2,13.0,10.0,0.0,0.0,21.1,1
2023-08-27 20:00:00.000 +0200,18.2,0.72,4.5,285.0,11.0,0.0,1010.72,18.2,1
2023-08-27 21:00:00.000 +0200,17.2,0.75,0.6,312.0,11.2,0.0,1010.82,17.2,1
2023-08-27 22:00:00.000 +0200,16.2,0.81,3.5,322.0,15.8,0.0,1010.9,16.2,1
2023-08-27 23:00:00.000 +0200,17.8,0.74,5.5,12.0,15.0,0.0,1010.76,17.8,1
2023-08-28 00:00:00.000 +0200,16.7,0.78,3.5,346.0,15.8,0.0,1010.67,16.7,1
2023-08-28 01:00:00.000 +0200,16.2,0.81,8.1,345.0,11.2,0.0,0.0,16.2,1
2023-08-28 02:00:00.000 +0200,13.4,0.95,4.8,174.0,15.0,0.0,1007.87,13.4,1
2023-08-28 03:00:00.000 +0200,15.6,0.93,20.9,291.0,8.1,0.0,1011.3,15.6,1
2023-08-28 04:00:00.000 +0200,15.0,0.93,24.1,309.0,8.0,0.0,1011.13,15.0,1
2023-08-28 05:00:00.000 +0200,14.5,0.96,16.3,330.0,5.0,0.0,1011.26,14.5,1
2023-08-28 06:00:00.000 +0200,15.0,0.93,20.7,339.0,11.0,0.0,0.0,15.0,1
2023-08-28 07:00:00.000 +0200,15.0,0.93,14.6,319.0,11.0,0.0,0.0,15.0,1
2023-08-28 08:00:00.000 +0200,15.0,0.94,14.6,310.0,10.9,0.0,1011.02,15.0,1
2023-08-28 09:00:00.000 +0200,15.1,0.93,12.5,299.0,11.1,0.0,1011.43,15.1,1
2023-08-28 10:00:00.000 +0200,15.1,0.93,15.5,308.0,8.1,0.0,1011.71,15.1,1
2023-08-28 11:00:00.000 +0200,16.2,0.92,12.3,320.0,11.1,0.0,1011.77,16.2,1
2023-08-28 12:00:00.000 +0200,17.9,0.84,9.6,306.0,11.3,0.0,1011.38,17.9,1
2023-08-28 13:00:00.000 +0200,19.1,0.73,3.1,343.0,11.3,0.0,1011.07,19.1,1
2023-08-28 14:00:00.000 +0200,20.9,0.67,4.1,236.0,11.4,0.0,1010.78,20.9,1
2023-08-28 15:00:00.000 +0200,21.1,0.63,8.3,281.0,11.3,0.0,0.0,21.1,1
2023-08-28 16:00:00.000 +0200,21.1,0.63,8.6,299.0,11.2,0.0,0.0,21.1,1
2023-08-28 17:00:00.000 +0200,21.2,0.61,8.5,288.0,11.4,0.0,1009.34,21.2,1
2023-08-28 18:00:00.000 +0200,20.1,0.67,8.2,288.0,11.2,0.0,1009.19,20.1,1
2023-08-28 19:00:00.000 +0200,17.9,0.77,8.1,260.0,11.2,0.0,1008.91,17.9,1
2023-08-28 20:00:00.000 +0200,17.5,0.79,5.3,233.0,10.4,0.0,1008.8,17.5,1
2023-08-28 21:00:00.000 +0200,16.2,0.86,9.9,250.0,10.0,0.0,1008.79,16.2,1
2023-08-28 22:00:00.000 +0200,16.2,0.81,8.3,239.0,10.0,0.0,0.0,16.2,1
2023-08-28 23:00:00.000 +0200,15.2,0.87,6.9,237.0,15.0,0.0,1008.42,15.2,1
2023-08-29 00:00:00.000 +0200,13.9,0.93,3.5,202.0,15.8,0.0,1007.98,13.9,1
2023-08-29 01:00:00.000 +0200,12.8,0.96,6.2,150.0,15.8,0.0,1007.77,12.8,1
2023-08-29 02:00:00.000 +0200,12.0,0.95,3.2,180.0,14.2,0.0,1008.45,12.0,1
2023-08-29 03:00:00.000 +0200,12.8,1.0,4.9,151.0,10.0,0.0,0.0,12.8,1
2023-08-29 04:00:00.000 +0200,13.4,0.96,6.2,159.0,15.7,0.0,1005.9,13.4,1
2023-08-29 05:00:00.000 +0200,13.6,0.95,6.0,167.0,14.9,0.0,1005.48,13.6,1
2023-08-29 06:00:00.000 +0200,13.9,0.93,7.8,209.0,11.0,0.0,1004.72,13.9,1
2023-08-29 07:00:00.000 +0200,15.0,0.93,9.9,229.0,6.0,0.0,0.0,15.0,1
2023-08-29 08:00:00.000 +0200,14.9,0.93,9.8,241.0,4.6,0.0,1005.79,14.9,1
2023-08-29 09:00:00.000 +0200,14.9,0.93,14.4,271.0,11.1,0.0,1005.36,14.9,1
2023-08-29 10:00:00.000 +0200,13.9,0.93,24.5,299.0,11.3,0.0,1006.15,13.9,1
2023-08-29 11:00:00.000 +0200,15.0,0.87,15.9,302.0,11.1,0.0,1006.97,15.0,1
2023-08-29 12:00:00.000 +0200,16.2,0.8,22.2,300.0,11.3,0.0,0.0,16.2,1
2023-08-29 13:00:00.000 +0200,17.8,0.65,26.4,300.0,11.3,0.0,0.0,17.8,1
2023-08-29 14:00:00.000 +0200,18.8,0.53,27.9,308.0,11.0,0.0,1007.57,18.8,1
2023-08-29 15:00:00.000 +0200,19.9,0.49,24.3,291.0,11.2,0.0,0.0,19.9,1
2023-08-29 16:00:00.000 +0200,20.0,0.45,25.9,290.0,11.2,0.0,0.0,20.0,1
2023-08-29 17:00:00.000 +0200,19.1,0.46,21.4,298.0,10.4,0.0,1008.12,19.1,1
2023-08-29 18:00:00.000 +0200,18.9,0.43,20.2,289.0,10.0,0.0,1008.18,18.9,1
2023-08-29 19:00:00.000 +0200,16.2,0.58,5.1,251.0,10.0,0.0,1008.59,16.2,1
2023-08-29 20:00:00.000 +0200,14.3,0.73,8.4,237.0,10.0,0.0,1009.18,14.3,1
2023-08-29 21:00:00.000 +0200,12.9,0.89,9.3,222.0,10.0,0.0,1009.39,12.9,1
2023-08-29 22:00:00.000 +0200,12.8,0.92,6.3,204.0,15.8,0.0,1009.47,12.8,1
2023-08-29 23:00:00.000 +0200,12.4,0.92,7.2,239.0,15.3,0.0,1009.31,12.4,1
2023-08-03 00:00:00.000 +0200,17.1,0.87,6.4,300.0,15.8,0.0,1009.64,17.1,1
2023-08-03 01:00:00.000 +0200,16.6,0.9,6.3,270.0,15.8,0.0,1010.11,16.6,1
2023-08-03 02:00:00.000 +0200,19.4,0.9,14.8,300.0,14.0,0.0,1004.26,19.4,1
2023-08-03 03:00:00.000 +0200,16.0,0.9,6.4,309.0,15.8,0.0,1009.6,16.0,1
2023-08-03 04:00:00.000 +0200,16.0,0.9,3.0,322.0,15.7,0.0,1009.2,16.0,1
2023-08-03 05:00:00.000 +0200,16.1,0.93,6.2,332.0,14.8,0.0,1008.88,16.1,1
2023-08-03 06:00:00.000 +0200,17.1,0.88,3.0,277.0,10.9,0.0,1008.6,17.1,1
2023-08-03 07:00:00.000 +0200,17.2,0.87,1.6,125.0,11.0,0.0,1008.32,17.2,1
2023-08-03 08:00:00.000 +0200,17.8,0.9,3.2,253.0,11.0,0.0,1008.62,17.8,1
2023-08-03 09:00:00.000 +0200,17.9,0.96,7.5,169.0,8.1,0.0,1008.67,17.9,1
2023-08-03 10:00:00.000 +0200,17.9,0.96,7.6,207.0,11.2,0.0,1008.19,17.9,1
2023-08-03 11:00:00.000 +0200,18.1,0.94,9.4,335.0,11.4,0.0,1007.67,18.1,1
2023-08-03 12:00:00.000 +0200,19.1,0.89,4.4,350.0,11.2,0.0,1006.8,19.1,1
2023-08-03 13:00:00.000 +0200,22.3,0.68,12.0,61.0,11.3,0.0,1006.09,22.3,1
2023-08-03 14:00:00.000 +0200,22.7,0.67,8.5,54.0,11.4,0.0,1005.68,22.7,1
2023-08-03 15:00:00.000 +0200,24.8,0.59,12.2,70.0,10.0,0.0,1005.02,24.8,1
2023-08-03 16:00:00.000 +0200,24.9,0.64,14.1,79.0,11.3,0.0,1004.12,24.9,1
2023-08-03 17:00:00.000 +0200,24.9,0.64,13.5,84.0,10.4,0.0,1003.33,24.9,1
2023-08-03 18:00:00.000 +0200,24.8,0.65,9.5,71.0,10.0,0.0,1002.93,24.8,1
2023-08-03 19:00:00.000 +0200,23.6,0.7,10.2,61.0,11.3,0.0,1002.6,23.6,1
2023-08-03 20:00:00.000 +0200,22.1,0.82,4.3,338.0,10.8,0.0,1002.35,22.1,1
2023-08-03 21:00:00.000 +0200,19.9,0.87,15.3,70.0,11.3,0.0,1003.04,19.9,1
2023-08-03 22:00:00.000 +0200,19.9,0.9,10.9,98.0,15.0,0.0,1003.02,19.9,1
2023-08-03 23:00:00.000 +0200,19.9,0.93,8.6,151.0,3.5,0.0,1001.94,19.9,1
2023-08-30 00:00:00.000 +0200,11.6,0.95,3.3,172.0,15.8,0.0,1009.1,11.6,1
2023-08-30 01:00:00.000 +0200,11.1,0.93,2.4,176.0,14.9,0.0,1009.54,11.1,1
2023-08-30 02:00:00.000 +0200,11.3,0.89,9.9,272.0,14.2,0.0,1014.72,11.3,1
2023-08-30 03:00:00.000 +0200,12.2,0.99,3.4,177.0,11.2,0.0,0.0,12.2,1
2023-08-30 04:00:00.000 +0200,12.2,0.99,3.1,160.0,11.2,0.0,0.0,12.2,1
2023-08-30 05:00:00.000 +0200,12.7,0.92,2.7,179.0,9.8,0.0,1008.47,12.7,1
2023-08-30 06:00:00.000 +0200,12.2,0.99,10.8,212.0,11.2,0.0,1008.22,12.2,1
2023-08-30 07:00:00.000 +0200,12.2,0.92,9.5,241.0,11.2,0.0,1008.53,12.2,1
2023-08-30 08:00:00.000 +0200,12.3,0.93,8.9,292.0,10.2,0.0,1009.56,12.3,1
2023-08-30 09:00:00.000 +0200,12.3,0.93,15.9,308.0,11.2,0.0,0.0,12.3,1
2023-08-30 10:00:00.000 +0200,12.3,0.92,10.2,269.0,11.2,0.0,0.0,12.3,1
2023-08-30 11:00:00.000 +0200,12.7,0.9,10.7,260.0,10.2,0.0,1010.08,12.7,1
2023-08-30 12:00:00.000 +0200,12.8,0.9,12.9,279.0,11.2,0.0,1009.68,12.8,1
